,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,unique-key
5736,11,5,0, HU,22.3,80.9,105,953,0.0,1.619995117,0.0,92.30999756,296.35998539999997,           MICHELLE-2001
5737,11,5,600, HU,23.1,79.7,80,972,26.519999,1.619995117,0.0,92.30999756,296.35998539999997,           MICHELLE-2001
5738,11,5,1200, HU,24.3,78.0,80,974,26.89,-12.22999573,4.119995117,86.44000244,298.1600037,           MICHELLE-2001
5739,11,5,1800, HU,25.4,76.4,75,980,26.22,-12.22999573,4.119995117,86.44000244,298.1600037,           MICHELLE-2001
5740,11,6,0, EX,26.3,74.5,75,980,25.369999,-4.13999939,-19.94000244,73.25,295.4500122,           MICHELLE-2001
5741,11,6,600, EX,26.9,72.6,75,980,24.769999,1.7899932859999999,2.569992065,71.5,297.86999510000004,           MICHELLE-2001
5742,11,6,1200, EX,27.3,69.7,65,984,25.43,4.63999939,5.910003662,79.30999756,298.78997799999996,           MICHELLE-2001
5743,11,6,1800, EX,28.7,66.5,55,989,25.449999,7.429992676,20.80000305,75.86999512,299.5200195,           MICHELLE-2001
5744,11,4,0, SS,33.9,50.4,45,988,23.23,-13.649993900000002,6.800003052,71.0,296.0,               NOEL-2001
5745,11,4,600, SS,34.1,50.4,45,990,23.23,-13.649993900000002,6.800003052,71.0,296.0,               NOEL-2001
5746,11,4,1200, SS,34.3,50.4,45,993,22.92,-13.649993900000002,6.800003052,71.0,296.0,               NOEL-2001
5747,11,4,1800, SS,35.2,50.3,50,993,23.05,-13.649993900000002,6.800003052,71.0,296.0,               NOEL-2001
5748,11,5,0, SS,36.1,50.1,55,991,22.83,13.05000305,1.5,67.5,297.39999389999997,               NOEL-2001
5749,11,5,600, SS,37.0,50.1,60,988,23.01,-5.809997559,7.910003662,71.55999756,296.85998539999997,               NOEL-2001
5750,11,5,1200, HU,37.8,50.3,65,986,22.89,-5.809997559,7.910003662,71.55999756,296.85998539999997,               NOEL-2001
5751,11,5,1800, HU,38.8,50.2,65,986,22.8,-16.649993900000002,7.949996948,81.5,294.5999756,               NOEL-2001
5752,11,6,0, TS,39.7,49.7,60,990,22.9,5.050003052,2.149993896,82.5,295.0999756,               NOEL-2001
5753,11,6,600, TS,41.3,49.2,55,994,16.73,-3.009994507,6.929992676,93.61999512,291.4199829,               NOEL-2001
5754,11,6,1200, EX,43.0,48.5,50,996,14.839998999999999,-5.13999939,15.70999146,89.11999512,292.1600037,               NOEL-2001
5755,11,23,600, EX,30.5,51.0,25,1003,23.49,-0.050003052,10.34999084,73.5,297.0499878,               OLGA-2001
5756,11,23,1200, EX,30.2,51.0,25,1000,23.58,-0.050003052,10.34999084,73.5,297.0499878,               OLGA-2001
5757,11,23,1800, EX,29.7,50.7,30,994,23.58,-0.050003052,10.34999084,73.5,297.0499878,               OLGA-2001
5758,11,24,0, SS,29.3,50.3,50,990,23.76,-4.75,0.300003052,77.0,297.4500122,               OLGA-2001
5759,11,24,600, SS,29.3,50.0,50,990,23.689999,-4.75,0.300003052,77.0,297.4500122,               OLGA-2001
5760,11,24,1200, TS,29.5,49.8,50,989,23.619999,-4.75,0.300003052,77.0,297.4500122,               OLGA-2001
5761,11,24,1800, TS,30.3,49.5,50,989,23.609999,-4.75,0.300003052,77.0,297.4500122,               OLGA-2001
5762,11,25,0, TS,31.3,50.6,50,989,22.9,-5.649993896000001,9.13999939,80.94000244,295.28997799999996,               OLGA-2001
5763,11,25,600, TS,31.8,52.0,50,989,22.449999,-11.3500061,-7.580001831000001,76.44000244,294.69000239999997,               OLGA-2001
5764,11,25,1200, TS,31.7,53.5,55,989,22.23,-11.3500061,-7.580001831000001,76.44000244,294.69000239999997,               OLGA-2001
5765,11,25,1800, TS,30.8,55.0,60,987,23.48,1.599990845,-13.5,74.0,294.5999756,               OLGA-2001
5766,11,26,0, TS,30.3,55.3,60,979,22.539998999999998,2.099990845,8.649993896,75.5,296.5999756,               OLGA-2001
5767,11,26,600, TS,30.1,55.6,60,979,22.439999,2.099990845,8.649993896,75.5,296.5999756,               OLGA-2001
5768,11,26,1200, HU,30.6,55.9,65,979,22.42,2.099990845,8.649993896,75.5,296.5999756,               OLGA-2001
5769,11,26,1800, HU,31.1,56.0,65,977,22.14,2.099990845,8.649993896,75.5,296.5999756,               OLGA-2001
5770,11,27,0, HU,32.1,56.2,75,975,21.26,-4.339996338,16.11000061,80.05999756,295.89001460000003,               OLGA-2001
5771,11,27,600, HU,32.6,57.0,80,973,21.91,-2.460006714,-10.18000793,79.5,295.5299988,               OLGA-2001
5772,11,27,1200, HU,31.5,57.2,80,974,21.41,-2.460006714,-10.18000793,79.5,295.5299988,               OLGA-2001
5773,11,27,1800, HU,32.0,56.0,75,975,21.47,-4.339996338,16.11000061,80.05999756,295.89001460000003,               OLGA-2001
5774,11,28,0, HU,32.3,55.8,75,975,22.13,-0.38999939,9.910003662000001,79.36999512,296.01000980000003,               OLGA-2001
5775,11,28,600, HU,32.6,55.7,75,975,21.82,-0.38999939,9.910003662000001,79.36999512,296.01000980000003,               OLGA-2001
5776,11,28,1200, HU,32.4,56.2,75,977,21.89,-0.38999939,9.910003662000001,79.36999512,296.01000980000003,               OLGA-2001
5777,11,28,1800, HU,31.4,57.0,70,979,22.38,-4.830001831000001,-13.46000671,82.36999512,295.8499756,               OLGA-2001
5778,11,29,0, HU,30.3,57.6,65,987,22.58,-4.040008545,3.569992065,76.5,297.28997799999996,               OLGA-2001
5779,11,29,600, TS,29.3,58.7,60,990,23.949999,-4.040008545,3.569992065,76.5,297.28997799999996,               OLGA-2001
5780,11,29,1200, TS,28.4,60.1,60,992,23.09,3.1799926760000004,-7.290008545,76.55999756,296.9599915,               OLGA-2001
5781,11,29,1800, TS,27.3,61.8,55,994,24.619999,-1.040008545,-14.47999573,72.44000244,296.5200195,               OLGA-2001
5782,11,30,0, TS,26.2,63.2,45,998,24.789998999999998,-0.740005493,6.669998168999999,73.30999756,297.38000489999996,               OLGA-2001
5783,11,30,600, TS,25.3,64.7,35,1001,25.24,-1.600006104,-2.9499969480000003,74.0,297.64999389999997,               OLGA-2001
5784,11,30,1200, TD,24.5,66.2,30,1003,25.93,-1.600006104,-2.9499969480000003,74.0,297.64999389999997,               OLGA-2001
5785,11,30,1800, TD,23.7,67.1,30,1004,25.21,1.6900024409999999,-8.070007324,67.36999512,298.1600037,               OLGA-2001
5786,7,14,1800, TD,34.3,76.8,30,1009,25.779999,-1.9900054930000002,6.919998168999999,91.0,296.94000239999997,             ARTHUR-2002
5787,7,15,0, TD,35.0,75.1,30,1008,26.24,1.349990845,-2.3000030519999997,79.0,299.2999878,             ARTHUR-2002
5788,7,15,600, TS,35.5,73.3,35,1006,27.06,6.099990845,3.6799926760000004,85.75,299.80999760000003,             ARTHUR-2002
5789,7,15,1200, TS,36.1,71.0,45,1004,24.939999,13.44999695,8.849990845,77.0,299.64999389999997,             ARTHUR-2002
5790,7,15,1800, TS,36.8,68.2,45,1002,24.439999,5.690002441,5.009994507,78.75,297.5299988,             ARTHUR-2002
5791,7,16,0, TS,37.9,65.1,50,1000,25.75,14.52999878,1.9100036619999998,73.94000244,298.1600037,             ARTHUR-2002
5792,7,16,600, TS,38.6,61.7,50,998,24.67,12.13999939,13.41000366,74.75,298.6699829,             ARTHUR-2002
5793,7,16,1200, TS,40.5,57.9,50,998,22.939999,15.899993900000002,7.699996948,82.25,296.4500122,             ARTHUR-2002
5794,7,16,1800, TS,42.5,54.5,50,997,17.699999,1.029998779,12.24000549,82.36999512,293.4799805,             ARTHUR-2002
5795,8,4,1800, TD,29.0,88.5,25,1012,29.48,-11.25999451,-0.63999939,70.25,301.10998539999997,             BERTHA-2002
5796,8,5,0, TS,29.3,89.2,35,1008,29.429997999999998,-2.350006104,-0.100006104,86.0,298.64999389999997,             BERTHA-2002
5797,8,5,100, TS,29.4,89.2,35,1007,29.47,-2.350006104,-0.100006104,86.0,298.64999389999997,             BERTHA-2002
5798,8,5,200, TS,29.4,89.3,35,1008,29.47,-2.350006104,-0.100006104,86.0,298.64999389999997,             BERTHA-2002
5799,8,5,600, TS,29.6,89.7,35,1008,0.0,-2.350006104,-0.100006104,86.0,298.64999389999997,             BERTHA-2002
5800,8,5,1200, TD,30.5,90.1,25,1010,0.0,-2.350006104,-0.100006104,86.0,298.64999389999997,             BERTHA-2002
5801,8,5,1800, TD,30.9,90.6,20,1011,0.0,-2.350006104,-0.100006104,86.0,298.64999389999997,             BERTHA-2002
5802,8,6,0, TD,30.9,91.0,15,1012,0.0,3.6499938960000002,5.5,81.5,300.0,             BERTHA-2002
5803,8,6,600, TD,30.8,91.4,15,1013,0.0,6.669998168999999,-4.589996338,81.55999756,300.17999269999996,             BERTHA-2002
5804,8,6,1200, TD,30.6,91.5,15,1013,0.0,6.669998168999999,-4.589996338,81.55999756,300.17999269999996,             BERTHA-2002
5805,8,6,1800, TD,30.3,91.6,15,1012,0.0,6.669998168999999,-4.589996338,81.55999756,300.17999269999996,             BERTHA-2002
5806,8,7,0, TD,30.0,91.7,20,1010,0.0,-3.210006714,-2.88999939,90.25,298.89001460000003,             BERTHA-2002
5807,8,7,600, TD,29.7,92.2,20,1011,0.0,-3.210006714,-2.88999939,90.25,298.89001460000003,             BERTHA-2002
5808,8,7,1200, TD,29.4,92.7,25,1011,30.21,-3.210006714,-2.88999939,90.25,298.89001460000003,             BERTHA-2002
5809,8,7,1800, TD,29.0,93.2,25,1010,29.73,-3.210006714,-2.88999939,90.25,298.89001460000003,             BERTHA-2002
5810,8,8,0, TD,28.6,93.8,25,1010,29.429997999999998,0.990005493,-2.3800048830000002,76.30999756,301.28997799999996,             BERTHA-2002
5811,8,8,600, TD,28.2,94.4,25,1010,29.63,0.990005493,-2.3800048830000002,76.30999756,301.28997799999996,             BERTHA-2002
5812,8,8,1200, TD,27.7,95.3,20,1011,29.17,0.990005493,-2.3800048830000002,76.30999756,301.28997799999996,             BERTHA-2002
5813,8,8,1800, TD,26.9,96.1,20,1011,29.529999,0.990005493,-2.3800048830000002,76.30999756,301.28997799999996,             BERTHA-2002
5814,8,9,0, TD,27.0,96.6,20,1011,29.3,-2.729995728,-2.070007324,81.86999512,300.78997799999996,             BERTHA-2002
5815,8,9,600, TD,27.2,97.1,20,1011,29.33,-2.729995728,-2.070007324,81.86999512,300.78997799999996,             BERTHA-2002
5816,8,9,800, TD,27.3,97.4,20,1011,0.0,-2.729995728,-2.070007324,81.86999512,300.78997799999996,             BERTHA-2002
5817,8,9,1200, TD,27.5,97.7,20,1012,0.0,-2.729995728,-2.070007324,81.86999512,300.78997799999996,             BERTHA-2002
5818,8,5,1800, TD,32.0,77.2,30,1008,27.99,3.2200012210000004,3.3999938960000002,76.55999756,300.4199829,          CRISTOBAL-2002
5819,8,6,0, TD,31.5,77.1,30,1004,27.539998999999998,-6.919998168999999,-6.839996338,74.0,300.5800171,          CRISTOBAL-2002
5820,8,6,600, TD,31.1,77.0,30,1004,27.48,7.979995728,-3.36000061,77.55999756,300.7799988,          CRISTOBAL-2002
5821,8,6,1200, TD,30.7,76.6,30,1004,27.76,7.979995728,-3.36000061,77.55999756,300.7799988,          CRISTOBAL-2002
5822,8,6,1800, TS,30.4,76.4,35,1002,27.93,7.979995728,-3.36000061,77.55999756,300.7799988,          CRISTOBAL-2002
5823,8,7,0, TS,30.1,76.2,40,999,28.0,2.8000030519999997,8.149993896,73.0,300.7000122,          CRISTOBAL-2002
5824,8,7,600, TS,29.7,76.2,40,999,28.039998999999998,2.8000030519999997,8.149993896,73.0,300.7000122,          CRISTOBAL-2002
5825,8,7,1200, TS,29.4,76.0,40,999,27.98,2.8000030519999997,8.149993896,73.0,300.7000122,          CRISTOBAL-2002
5826,8,7,1800, TS,29.7,75.7,40,1000,27.859999,2.8000030519999997,8.149993896,73.0,300.7000122,          CRISTOBAL-2002
5827,8,8,0, TS,29.7,75.3,45,1000,27.779999,-0.550003052,-4.100006103999999,76.0,300.14999389999997,          CRISTOBAL-2002
5828,8,8,600, TS,29.7,74.9,45,1000,27.949999,-0.550003052,-4.100006103999999,76.0,300.14999389999997,          CRISTOBAL-2002
5829,8,8,1200, TS,29.9,74.0,45,1003,27.47,-0.550003052,-4.100006103999999,76.0,300.14999389999997,          CRISTOBAL-2002
5830,8,8,1800, TS,31.0,72.0,45,1008,26.789998999999998,10.13000488,15.52000427,68.80999756,301.4799805,          CRISTOBAL-2002
5831,8,31,0, TS,11.5,39.1,45,1000,27.25,-9.040008545,1.050003052,80.80999756,299.64001460000003,              DOLLY-2002
5832,8,31,600, TS,12.1,40.9,40,1002,26.71,-9.040008545,1.050003052,80.80999756,299.64001460000003,              DOLLY-2002
5833,8,31,1200, TS,12.8,42.9,35,1005,26.699999,-7.850006103999999,-1.6999969480000001,75.69000244,300.0899963,              DOLLY-2002
5834,8,31,1800, TS,13.2,44.9,35,1005,27.019999,-9.339996337999999,-4.380004883,74.94000244,300.2299805,              DOLLY-2002
5835,9,1,0, TS,13.6,46.8,35,1005,27.279999,-5.63999939,2.8699951169999998,78.44000244,300.01000980000003,              DOLLY-2002
5836,9,1,600, TS,14.1,48.4,35,1005,27.01,-11.49000549,5.119995117,82.75,299.11999510000004,              DOLLY-2002
5837,9,1,1200, TS,14.8,49.9,35,1005,27.349998,-7.300003052,1.25,81.5,299.7000122,              DOLLY-2002
5838,9,1,1800, TS,15.6,51.2,40,1002,27.46,-7.300003052,1.25,81.5,299.7000122,              DOLLY-2002
5839,9,2,0, TS,16.4,52.0,40,1001,27.57,-3.080001831,1.179992676,83.55999756,299.69000239999997,              DOLLY-2002
5840,9,2,600, TS,17.1,52.5,40,1001,27.699999,-3.080001831,1.179992676,83.55999756,299.69000239999997,              DOLLY-2002
5841,9,2,1200, TS,17.9,52.9,45,1000,27.529999,-3.080001831,1.179992676,83.55999756,299.69000239999997,              DOLLY-2002
5842,9,2,1800, TS,18.5,53.3,45,1002,27.48,-3.080001831,1.179992676,83.55999756,299.69000239999997,              DOLLY-2002
5843,9,3,0, TS,19.3,53.7,40,1002,28.109999,-1.4900054930000002,11.16000366,80.69000244,299.4599915,              DOLLY-2002
5844,9,3,600, TS,19.6,53.7,45,1000,27.9,-1.4900054930000002,11.16000366,80.69000244,299.4599915,              DOLLY-2002
5845,9,3,1200, TS,21.0,52.9,45,1000,27.66,-1.4900054930000002,11.16000366,80.69000244,299.4599915,              DOLLY-2002
5846,9,3,1800, TS,22.2,52.4,45,1001,27.73,-11.36999512,5.990005493,74.69000244,299.9500122,              DOLLY-2002
5847,9,4,0, TS,23.1,52.4,45,1001,27.619999,0.86000061,4.199996948,78.94000244,299.7200012,              DOLLY-2002
5848,9,4,600, TS,23.5,52.4,35,1005,27.49,0.86000061,4.199996948,78.94000244,299.7200012,              DOLLY-2002
5849,9,4,1200, TD,23.5,52.5,25,1009,27.49,0.86000061,4.199996948,78.94000244,299.7200012,              DOLLY-2002
5850,9,4,1800, LO,24.0,52.5,20,1009,27.16,-11.02000427,0.470001221,67.30999756,299.7999878,              DOLLY-2002
5851,9,1,1800, TD,29.2,78.8,30,1013,27.91,-4.800003052,0.550003052,76.5,301.39999389999997,            EDOUARD-2002
5852,9,2,0, TD,29.7,79.1,30,1011,28.23,-1.850006104,0.300003052,77.0,300.9500122,            EDOUARD-2002
5853,9,2,600, TS,30.1,79.7,35,1007,28.289998999999998,-1.850006104,0.300003052,77.0,300.9500122,            EDOUARD-2002
5854,9,2,1200, TS,30.4,79.6,35,1007,27.83,-1.850006104,0.300003052,77.0,300.9500122,            EDOUARD-2002
5855,9,2,1800, TS,30.5,79.0,35,1005,28.05,-1.850006104,0.300003052,77.0,300.9500122,            EDOUARD-2002
5856,9,3,0, TS,30.5,78.6,35,1003,27.34,1.339996338,9.899993896,74.11999512,301.2299805,            EDOUARD-2002
5857,9,3,600, TS,30.4,78.5,35,1003,27.34,1.339996338,9.899993896,74.11999512,301.2299805,            EDOUARD-2002
5858,9,3,1200, TS,30.4,78.4,55,1002,27.34,1.339996338,9.899993896,74.11999512,301.2299805,            EDOUARD-2002
5859,9,3,1800, TS,30.0,79.0,45,1004,27.47,0.949996948,-5.75,76.5,301.75,            EDOUARD-2002
5860,9,4,0, TS,29.9,79.1,40,1005,27.39,-2.3000030519999997,-6.300003052,81.5,301.25,            EDOUARD-2002
5861,9,4,600, TS,29.9,79.5,35,1002,27.789998999999998,-2.3000030519999997,-6.300003052,81.5,301.25,            EDOUARD-2002
5862,9,4,1200, TS,29.9,79.8,35,1006,28.019999,-2.3000030519999997,-6.300003052,81.5,301.25,            EDOUARD-2002
5863,9,4,1800, TS,29.7,80.5,35,1009,27.47,-2.3000030519999997,-6.300003052,81.5,301.25,            EDOUARD-2002
5864,9,5,0, TS,29.4,81.0,35,1008,27.91,-4.449996948,6.800003052,78.5,301.14999389999997,            EDOUARD-2002
5865,9,5,45, TS,29.4,81.1,35,1009,27.91,-4.449996948,6.800003052,78.5,301.14999389999997,            EDOUARD-2002
5866,9,5,600, TD,29.2,81.6,25,1011,0.0,-8.630004883,-5.350006103999999,88.30999756,298.5999756,            EDOUARD-2002
5867,9,5,1200, TD,28.9,82.4,20,1011,0.0,-8.630004883,-5.350006103999999,88.30999756,298.5999756,            EDOUARD-2002
5868,9,5,1800, TD,28.6,83.4,20,1011,29.189999,4.86000061,-1.4600067140000001,80.05999756,300.8399963,            EDOUARD-2002
5869,9,6,0, TD,28.4,83.9,20,1009,29.019999,1.020004272,-2.100006104,79.86999512,300.48999019999997,            EDOUARD-2002
5870,9,6,600, TD,28.3,84.7,20,1010,29.31,1.020004272,-2.100006104,79.86999512,300.48999019999997,            EDOUARD-2002
5871,9,6,1200, TD,28.5,86.0,20,1008,29.08,1.020004272,-2.100006104,79.86999512,300.48999019999997,            EDOUARD-2002
5872,9,5,1800, TD,28.0,93.8,30,1009,28.82,-0.460006714,0.630004883,80.30999756,300.9199829,                FAY-2002
5873,9,6,0, TS,27.8,93.9,35,1006,28.82,-1.7100067140000001,-5.259994507,82.05999756,300.92999269999996,                FAY-2002
5874,9,6,600, TS,27.6,94.1,45,1005,28.99,-1.7100067140000001,-5.259994507,82.05999756,300.92999269999996,                FAY-2002
5875,9,6,1200, TS,27.7,94.5,50,1001,28.92,-1.7100067140000001,-5.259994507,82.05999756,300.92999269999996,                FAY-2002
5876,9,6,1800, TS,27.8,94.7,50,999,28.96,-1.7100067140000001,-5.259994507,82.05999756,300.92999269999996,                FAY-2002
5877,9,7,0, TS,27.9,95.0,50,998,28.779999,4.029998779,3.270004272,77.0,301.57000730000004,                FAY-2002
5878,9,7,600, TS,28.1,95.6,50,999,29.09,4.029998779,3.270004272,77.0,301.57000730000004,                FAY-2002
5879,9,7,900, TS,28.5,96.3,50,999,28.67,5.349990845,-9.020004272000001,82.19000244,298.10998539999997,                FAY-2002
5880,9,7,1200, TD,29.1,96.9,30,1002,0.0,-15.27000427,-7.830001831000001,76.69000244,298.2099915,                FAY-2002
5881,9,7,1800, TD,28.9,98.5,25,1002,0.0,-15.27000427,-7.830001831000001,76.69000244,298.2099915,                FAY-2002
5882,9,8,0, TD,28.9,98.9,20,1003,0.0,-10.25,-8.300003052000001,87.5,295.75,                FAY-2002
5883,9,8,600, LO,28.7,99.3,15,1007,0.0,7.119995117,-7.009994507,76.36999512,298.6699829,                FAY-2002
5884,9,8,1200, LO,29.0,99.5,10,1007,0.0,-10.25,-8.300003052000001,87.5,295.75,                FAY-2002
5885,9,8,1800, LO,28.9,99.1,10,1008,0.0,-10.25,-8.300003052000001,87.5,295.75,                FAY-2002
5886,9,9,0, LO,28.5,99.2,10,1008,0.0,5.349990845,-3.5700073239999996,77.5,299.2999878,                FAY-2002
5887,9,9,600, LO,28.3,99.2,10,1008,0.0,5.349990845,-3.5700073239999996,77.5,299.2999878,                FAY-2002
5888,9,9,1200, LO,28.1,99.4,10,1009,0.0,5.349990845,-3.5700073239999996,77.5,299.2999878,                FAY-2002
5889,9,9,1800, LO,27.8,99.6,10,1009,0.0,5.349990845,-3.5700073239999996,77.5,299.2999878,                FAY-2002
5890,9,10,0, LO,27.4,99.5,10,1008,0.0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY-2002
5891,9,10,600, LO,27.0,99.3,10,1008,0.0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY-2002
5892,9,10,1200, LO,26.8,99.8,10,1008,0.0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY-2002
5893,9,10,1800, LO,26.6,100.4,10,1008,0.0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY-2002
5894,9,11,0, LO,26.5,101.0,10,1007,0.0,-10.58000183,-7.580001831000001,84.05999756,298.9199829,                FAY-2002
5895,9,8,1200, SD,29.0,71.0,30,1009,28.359999,-10.6499939,2.4499969480000003,73.5,300.3499756,             GUSTAV-2002
5896,9,8,1800, SS,30.2,71.1,35,1007,28.8,-10.6499939,2.4499969480000003,73.5,300.3499756,             GUSTAV-2002
5897,9,9,0, SS,30.5,72.3,40,1004,27.83,9.349990845,3.490005493,72.5,301.0800171,             GUSTAV-2002
5898,9,9,600, SS,31.2,72.6,40,1003,27.57,9.349990845,3.490005493,72.5,301.0800171,             GUSTAV-2002
5899,9,9,1200, SS,31.6,73.6,40,1002,27.32,-10.33000183,-0.279998779,77.0,300.28997799999996,             GUSTAV-2002
5900,9,9,1800, SS,31.9,74.5,40,1002,27.34,-8.649993896,-12.41000366,74.25,300.4100037,             GUSTAV-2002
5901,9,10,0, SS,32.1,75.5,45,996,27.31,6.910003662,6.149993896000001,80.61999512,300.69000239999997,             GUSTAV-2002
5902,9,10,600, SS,33.0,75.5,50,990,27.13,6.910003662,6.149993896000001,80.61999512,300.69000239999997,             GUSTAV-2002
5903,9,10,1200, TS,33.7,75.4,50,987,27.279999,6.910003662,6.149993896000001,80.61999512,300.69000239999997,             GUSTAV-2002
5904,9,10,1800, TS,35.0,75.4,55,985,25.8,-16.30000305,3.8000030519999997,76.5,300.7000122,             GUSTAV-2002
5905,9,11,0, TS,35.5,74.7,55,983,25.949999,12.30000305,-8.199996947999999,73.5,300.0,             GUSTAV-2002
5906,9,11,600, TS,36.8,73.0,60,977,26.31,1.649993896,-6.88999939,81.69000244,299.03997799999996,             GUSTAV-2002
5907,9,11,1200, HU,38.0,70.8,70,971,25.59,5.809997559,11.47999573,83.36999512,299.61999510000004,             GUSTAV-2002
5908,9,11,1800, HU,40.3,66.8,85,964,24.39,3.3999938960000002,10.50999451,87.86999512,297.7700195,             GUSTAV-2002
5909,9,12,0, HU,43.1,62.8,80,962,17.42,15.28999329,8.25,79.75,292.98999019999997,             GUSTAV-2002
5910,9,12,0, TD,26.3,86.6,30,1001,29.179997999999998,-10.46000671,-9.63999939,67.36999512,301.05999760000003,              HANNA-2002
5911,9,12,600, TS,26.7,86.4,35,1001,29.5,-10.46000671,-9.63999939,67.36999512,301.05999760000003,              HANNA-2002
5912,9,12,1200, TS,27.0,86.7,35,1001,29.359999,-10.46000671,-9.63999939,67.36999512,301.05999760000003,              HANNA-2002
5913,9,12,1800, TS,27.1,87.5,35,1001,28.269999,-10.46000671,-9.63999939,67.36999512,301.05999760000003,              HANNA-2002
5914,9,13,0, TS,26.7,88.0,35,1001,28.83,-2.770004272,7.929992676,76.25,301.5,              HANNA-2002
5915,9,13,600, TS,26.9,88.8,40,1002,27.84,-5.259994507,-9.440002441,71.5,302.2799988,              HANNA-2002
5916,9,13,1200, TS,27.4,89.3,45,1002,27.039998999999998,-5.259994507,-9.440002441,71.5,302.2799988,              HANNA-2002
5917,9,13,1800, TS,27.7,89.3,45,1003,26.97,-5.259994507,-9.440002441,71.5,302.2799988,              HANNA-2002
5918,9,14,0, TS,28.0,89.2,50,1001,27.63,8.039993286,-0.38000488299999996,76.55999756,301.61999510000004,              HANNA-2002
5919,9,14,600, TS,28.7,89.1,50,1003,27.38,8.039993286,-0.38000488299999996,76.55999756,301.61999510000004,              HANNA-2002
5920,9,14,800, TS,29.1,89.1,50,1003,27.199999,-3.9499969480000003,-3.6999969480000003,90.0,298.5999756,              HANNA-2002
5921,9,14,1200, TS,30.0,88.8,50,1003,27.3,-3.9499969480000003,-3.6999969480000003,90.0,298.5999756,              HANNA-2002
5922,9,14,1500, TS,30.4,88.4,50,1002,0.0,-3.6900024410000003,17.58999634,82.44000244,299.61999510000004,              HANNA-2002
5923,9,14,1800, TD,30.8,88.0,30,1005,0.0,-3.6900024410000003,17.58999634,82.44000244,299.61999510000004,              HANNA-2002
5924,9,15,0, TD,31.5,87.0,20,1009,0.0,2.229995728,-2.710006714,99.75,295.2099915,              HANNA-2002
5925,9,15,600, TD,32.0,86.0,20,1011,0.0,4.9799957280000005,13.75,97.75,294.89999389999997,              HANNA-2002
5926,9,15,1200, TD,33.0,85.0,20,1014,0.0,4.9799957280000005,13.75,97.75,294.89999389999997,              HANNA-2002
5927,9,15,1800, WV,12.3,68.5,25,1009,27.439999,-9.210006714,-0.36000061,78.25,300.5899963,            ISIDORE-2002
5928,9,16,0, WV,14.2,70.5,20,1009,28.609999,-12.55000305,7.300003052,74.5,301.0,            ISIDORE-2002
5929,9,16,600, WV,15.0,71.9,20,1008,28.49,-7.930007935,4.809997559,73.05999756,301.8399963,            ISIDORE-2002
5930,9,16,1200, WV,15.5,73.2,20,1008,28.939999,-7.930007935,4.809997559,73.05999756,301.8399963,            ISIDORE-2002
5931,9,16,1800, WV,15.7,74.5,20,1008,29.14,-7.449996948,-1.850006104,77.5,301.5999756,            ISIDORE-2002
5932,9,17,0, WV,15.8,75.3,25,1008,28.88,-3.9499969480000003,5.149993896000001,77.5,302.39999389999997,            ISIDORE-2002
5933,9,17,600, WV,15.8,76.1,25,1008,28.539998999999998,-3.9499969480000003,5.149993896000001,77.5,302.39999389999997,            ISIDORE-2002
5934,9,17,1200, TD,15.9,76.8,30,1008,27.93,-1.3099975590000001,-3.6900024410000003,77.30999756,301.85998539999997,            ISIDORE-2002
5935,9,17,1800, TD,16.3,77.4,30,1006,28.15,-9.630004883,-2.309997559,76.44000244,301.30999760000003,            ISIDORE-2002
5936,9,18,0, TD,16.7,77.7,30,1006,28.72,-6.680007935,8.330001831,78.05999756,300.86999510000004,            ISIDORE-2002
5937,9,18,600, TS,17.1,78.1,35,1006,29.09,-6.680007935,8.330001831,78.05999756,300.86999510000004,            ISIDORE-2002
5938,9,18,1200, TS,17.7,78.5,40,1004,29.189999,-6.680007935,8.330001831,78.05999756,300.86999510000004,            ISIDORE-2002
5939,9,18,1800, TS,18.7,78.6,45,1001,28.89,-6.680007935,8.330001831,78.05999756,300.86999510000004,            ISIDORE-2002
5940,9,19,0, TS,19.3,79.3,50,998,29.34,-10.1000061,5.550003052,80.0,300.8499756,            ISIDORE-2002
5941,9,19,600, TS,19.7,80.4,50,990,29.75,-10.1000061,5.550003052,80.0,300.8499756,            ISIDORE-2002
5942,9,19,1200, TS,19.9,80.9,60,990,29.72,-10.1000061,5.550003052,80.0,300.8499756,            ISIDORE-2002
5943,9,19,1800, HU,20.4,81.7,65,983,28.869999,-4.190002441,-7.770004272,75.11999512,301.8499756,            ISIDORE-2002
5944,9,20,0, HU,20.7,82.3,75,979,28.96,11.72999573,10.11000061,80.61999512,301.64999389999997,            ISIDORE-2002
5945,9,20,600, HU,21.1,83.0,90,967,29.33,11.72999573,10.11000061,80.61999512,301.64999389999997,            ISIDORE-2002
5946,9,20,1200, HU,21.5,83.5,85,966,29.55,-22.08999634,12.09999084,81.80999756,299.85998539999997,            ISIDORE-2002
5947,9,20,1800, HU,21.8,84.0,75,965,29.599998,-11.80999756,-4.699996948,78.80999756,302.3499756,            ISIDORE-2002
